Returns,Risks,k
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.000604542,0.000208095,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060412,0.000207547,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.00060384,0.000207147,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603707,0.000207023,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000603304,0.00020652,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602909,0.000206039,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602523,0.000205577,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000602146,0.000205134,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601776,0.000204709,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601414,0.000204301,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.000601405,0.000204291,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.00060106,0.00020391,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600713,0.000203534,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
0.000600373,0.000203173,5
